Port Heiden Wind Speed and Direction				
Month	Day	Hour	Dir	Spd m/s
5	26	2	298	8.9
5	26	3	295	9.8
5	26	4	296	10.5
5	26	5	290	9.0
5	26	6	297	9.8
5	26	7	300	10.1
5	26	8	297	11.0
5	26	9	295	12.8
5	26	10	296	13.0
5	26	11	298	12.7
5	26	12	292	11.9
5	26	13	290	10.5
5	26	14	288	9.9
5	26	15	278	8.9
5	26	16	274	8.5
5	26	17	272	8.8
5	26	18	291	8.4
5	26	19	301	8.2
5	26	20	299	6.3
5	26	21	289	7.4
5	26	22	271	6.3
5	26	23	277	4.2
5	27	0	286	6.7
5	27	1	280	8.2
5	27	2	270	6.3
5	27	3	248	5.1
5	27	4	284	6.3
5	27	5	291	5.3
5	27	6	303	7.4
5	27	7	312	8.0
5	27	8	297	5.3
5	27	9	303	8.8
5	27	10	292	7.6
5	27	11	300	8.7
5	27	12	312	8.6
5	27	13	307	11.4
5	27	14	316	12.6
5	27	15	313	16.0
5	27	16	305	10.5
5	27	17	301	11.4
5	27	18	298	8.9
5	27	19	303	8.5
5	27	20	305	7.3
5	27	21	293	6.0
5	27	22	301	5.1
5	27	23	298	6.4
5	28	0	303	7.6
5	28	1	303	5.0
5	28	2	282	3.7
5	28	3	271	3.4
5	28	4	249	4.2
5	28	5	270	6.8
5	28	6	243	4.1
5	28	7	293	5.2
5	28	8	299	6.2
5	28	9	288	7.5
5	28	10	302	8.6
5	28	11	296	9.7
5	28	12	295	11.5
5	28	13	295	12.5
5	28	14	293	12.8
5	28	15	300	14.0
5	28	16	300	13.2
5	28	17	301	12.5
5	28	18	299	10.9
5	28	19	300	10.6
5	28	20	304	9.5
5	28	21	295	8.1
5	28	22	297	7.2
5	28	23	300	7.5
5	29	0	306	7.9
5	29	1	297	8.4
5	29	2	290	6.6
5	29	3	297	9.6
5	29	4	294	9.4
5	29	5	294	7.0
5	29	6	295	8.3
5	29	7	291	5.9
5	29	8	287	8.1
5	29	9	291	7.9
5	29	10	301	8.8
5	29	11	300	9.0
5	29	12	297	12.0
5	29	13	304	12.7
5	29	14	308	13.5
5	29	15	304	13.6
5	29	16	307	14.6
5	29	17	300	14.2
5	29	18	298	10.6
5	29	19	301	6.2
5	29	20	302	7.7
5	29	21	298	8.0
5	29	22	305	7.5
5	29	23	297	7.6
5	30	0	303	8.6
5	30	1	308	7.9
5	30	2	295	5.1
5	30	3	283	4.5
5	30	4	278	5.1
5	30	5	299	7.1
5	30	6	297	9.0
5	30	7	301	7.6
5	30	8	315	9.0
5	30	9	320	9.8
5	30	10	325	9.1
5	30	11	315	11.0
5	30	12	316	9.3
5	30	13	309	7.9
5	30	14	321	8.6
5	30	15	329	9.2
5	30	16	307	10.4
5	30	17	310	10.0
5	30	18	304	9.5
5	30	19	310	10.0
5	30	20	308	8.4
5	30	21	303	5.8
5	30	22	310	6.5
5	30	23	291	4.4
5	31	0	300	7.6
5	31	1	294	5.7
5	31	2	303	4.4
5	31	3	295	6.0
5	31	4	304	3.3
5	31	5	308	4.6
5	31	6	298	6.2
5	31	7	318	6.2
5	31	8	300	6.7
5	31	9	301	7.3
5	31	10	300	8.9
5	31	11	301	8.5
5	31	12	308	10.1
5	31	13	296	10.4
5	31	14	296	10.3
5	31	15	296	12.2
5	31	16	307	12.0
5	31	17	314	12.0
5	31	18	313	11.9
5	31	19	315	12.4
5	31	20	321	10.1
5	31	21	314	9.3
5	31	22	315	10.7
5	31	23	313	8.1
6	1	0	311	9.4
6	1	1	314	8.2
6	1	2	290	5.2
6	1	3	300	6.9
6	1	4	297	5.8
6	1	5	304	8.6
6	1	6	313	8.6
6	1	7	305	8.5
6	1	8	307	9.8
6	1	9	310	10.0
6	1	10	314	10.9
6	1	11	312	10.9
6	1	12	323	11.6
6	1	13	327	12.0
6	1	14	322	12.2
6	1	15	323	13.0
6	1	16	323	13.6
6	1	17	324	13.7
6	1	18	316	14.6
6	1	19	297	10.9
6	1	20	301	8.2
6	1	21	313	8.4
6	1	22	305	7.9
6	1	23	296	6.2
6	2	0	283	6.3
6	2	1	301	7.0
6	2	2	288	7.2
6	2	3	289	7.2
6	2	4	299	5.9
6	2	5	296	7.9
6	2	6	291	4.9
6	2	7	295	4.7
6	2	8	295	6.4
6	2	9	290	7.5
6	2	10	298	9.4
6	2	11	295	7.8
6	2	12	304	7.7
6	2	13	300	8.8
6	2	14	301	9.1
6	2	15	308	6.5
6	2	16	318	5.4
6	2	17	290	6.2
6	2	18	284	8.2
6	2	19	299	7.7
6	2	20	302	7.2
6	2	21	300	5.3
6	2	22	314	4.3
6	2	23	272	2.2
6	3	0	207	2.5
6	3	1	184	3.1
6	3	2	195	2.3
6	3	3	208	2.0
6	3	4	150	1.0
6	3	5	143	1.4
6	3	6	174	2.0
6	3	7	151	2.0
6	3	8	101	3.3
6	3	9	140	4.3
6	3	10	126	5.6
6	3	11	118	5.8
6	3	12	122	6.7
6	3	13	119	8.0
6	3	14	117	8.1
6	3	15	113	7.4
6	3	16	113	6.9
6	3	17	122	7.5
6	3	18	122	7.1
6	3	19	118	5.6
6	3	20	110	4.4
6	3	21	112	3.8
6	3	22	10	1.5
6	3	23	14	3.5
6	4	0	11	5.0
6	4	1	24	4.7
6	4	2	16	4.8
6	4	3	12	4.5
6	4	4	7	4.9
6	4	5	354	4.5
6	4	6	2	4.1
6	4	7	29	4.8
6	4	8	53	5.7
6	4	9	63	5.5
6	4	10	75	5.9
6	4	11	84	6.5
6	4	12	88	6.0
6	4	13	97	5.6
6	4	14	104	5.3
6	4	15	117	5.3
6	4	16	120	5.4
6	4	17	121	5.4
6	4	18	134	4.6
6	4	19	136	4.0
6	4	20	147	2.8
6	4	21	148	2.1
6	4	22	188	2.4
6	4	23	230	2.7
6	5	0	298	3.0
6	5	1	330	3.3
6	5	2	360	2.6
6	5	3	340	3.0
6	5	4	336	3.5
6	5	5	323	3.3
6	5	6	316	3.3
6	5	7	296	1.7
6	5	8	203	2.2
6	5	9	287	3.4
6	5	10	307	5.6
6	5	11	302	6.7
6	5	12	319	8.0
6	5	13	311	9.5
6	5	14	317	10.1
6	5	15	311	12.0
6	5	16	311	12.6
6	5	17	305	11.2
6	5	18	318	10.9
6	5	19	314	10.6
6	5	20	315	10.2
6	5	21	307	12.8
6	5	22	310	12.8
6	5	23	309	12.1
6	6	0	306	8.9
6	6	1	288	9.1
6	6	2	288	9.4
6	6	3	292	6.8
6	6	4	268	5.4
6	6	5	277	6.5
6	6	6	276	7.5
6	6	7	269	7.6
6	6	8	278	8.8
6	6	9	298	11.1
6	6	10	298	13.9
6	6	11	297	12.1
6	6	12	292	12.2
6	6	13	291	11.8
6	6	14	298	10.6
6	6	15	308	9.3
6	6	16	334	8.0
6	6	17	315	7.5
6	6	18	282	7.4
6	6	19	280	6.7
6	6	20	283	6.8
6	6	21	288	6.6
6	6	22	286	5.6
6	6	23	289	7.0
6	7	0	291	6.3
6	7	1	298	6.3
6	7	2	296	5.8
6	7	3	295	5.8
6	7	4	297	4.9
6	7	5	310	4.2
6	7	6	293	5.1
6	7	7	296	5.3
6	7	8	292	6.1
6	7	9	293	6.0
6	7	10	297	6.7
6	7	11	299	8.6
6	7	12	303	8.3
6	7	13	299	9.4
6	7	14	300	9.5
6	7	15	307	10.9
6	7	16	307	12.0
6	7	17	299	11.0
6	7	18	301	11.7
6	7	19	305	12.2
6	7	20	298	8.8
6	7	21	293	7.1
6	7	22	299	10.0
6	7	23	298	11.7
6	8	0	293	7.0
6	8	1	289	5.7
6	8	2	277	4.9
6	8	3	294	6.0
6	8	4	281	5.9
6	8	5	293	8.1
6	8	6	294	8.1
6	8	7	293	6.9
6	8	8	289	6.3
6	8	9	287	7.4
6	8	10	289	7.4
6	8	11	293	8.5
6	8	12	296	8.4
6	8	13	294	8.4
6	8	14	295	8.1
6	8	15	296	7.7
6	8	16	302	8.1
6	8	17	298	6.4
6	8	18	307	5.7
6	8	19	305	6.6
6	8	20	307	5.2
6	8	21	295	3.3
6	8	22	287	2.7
6	8	23	314	3.2
6	9	0	235	1.0
6	9	1	225	1.4
6	9	2	225	2.1
6	9	3	223	2.5
6	9	4	217	3.7
6	9	5	234	4.2
6	9	6	238	2.6
6	9	7	261	1.3
6	9	8	227	1.1
6	9	9	179	2.4
6	9	10	163	3.4
6	9	11	153	4.9
6	9	12	149	5.1
6	9	13	141	5.9
6	9	14	133	6.0
6	9	15	123	6.4
6	9	16	122	6.9
6	9	17	125	7.2
6	9	18	129	6.5
6	9	19	121	5.5
6	9	20	130	4.8
6	9	21	133	2.8
6	9	22	128	1.5
6	9	23	124	2.3
6	10	0	134	3.4
6	10	1	146	5.5
6	10	2	161	4.6
6	10	3	187	3.3
6	10	4	193	3.7
6	10	5	183	3.4
6	10	6	189	3.2
6	10	7	197	3.6
6	10	8	181	3.2
6	10	9	112	3.6
6	10	10	96	4.3
6	10	11	106	5.5
6	10	12	102	5.1
6	10	13	95	5.5
6	10	14	98	5.8
6	10	15	112	5.5
6	10	16	127	5.6
6	10	17	132	5.0
6	10	18	122	3.9
6	10	19	101	4.1
6	10	20	78	4.4
6	10	21	77	5.0
6	10	22	61	5.1
6	10	23	67	5.0
6	11	0	68	6.4
6	11	1	68	7.0
6	11	2	67	8.3
6	11	3	68	6.8
6	11	4	12	3.6
6	11	5	40	4.0
6	11	6	25	3.5
6	11	7	21	3.7
6	11	8	35	3.2
6	11	9	62	2.0
6	11	10	69	2.1
6	11	11	93	3.2
6	11	12	115	3.0
6	11	13	107	4.5
6	11	14	127	6.0
6	11	15	152	6.6
6	11	16	178	4.2
6	11	17	201	3.3
6	11	18	138	3.5
6	11	19	121	3.5
6	11	20	125	3.4
6	11	21	150	3.1
6	11	22	180	1.3
6	11	23	139	3.0
6	12	0	154	2.1
6	12	1	203	1.0
6	12	2	331	2.1
6	12	3	30	2.7
6	12	4	42	2.5
6	12	5	19	1.7
6	12	6	32	3.2
6	12	7	37	3.8
6	12	8	48	5.5
6	12	9	67	4.7
6	12	10	66	4.6
6	12	11	59	5.0
6	12	12	74	5.3
6	12	13	80	5.9
6	12	14	78	5.6
6	12	15	87	5.4
6	12	16	86	5.8
6	12	17	82	5.8
6	12	18	88	5.4
6	12	19	92	4.7
6	12	20	92	4.2
6	12	21	84	3.4
6	12	22	75	2.6
6	12	23	62	2.3
6	13	0	38	3.5
6	13	1	60	2.5
6	13	2	67	3.0
6	13	3	73	3.0
6	13	4	64	2.7
6	13	5	33	2.8
6	13	6	38	2.6
6	13	7	32	2.3
6	13	8	59	1.7
6	13	9	94	1.5
6	13	10	103	2.3
6	13	11	109	4.1
6	13	12	117	4.4
6	13	13	132	4.9
6	13	14	145	4.9
6	13	15	149	5.1
6	13	16	165	6.0
6	13	17	177	6.7
6	13	18	165	6.4
6	13	19	163	6.6
6	13	20	186	5.3
6	13	21	179	4.6
6	13	22	184	4.8
6	13	23	199	4.6
6	14	0	192	3.7
6	14	1	217	4.0
6	14	2	260	2.5
6	14	3	210	1.2
6	14	4	205	1.5
6	14	5	243	0.5
6	14	6	207	1.2
6	14	7	167	1.1
6	14	8	155	1.1
6	14	9	158	2.4
6	14	10	121	4.0
6	14	11	105	4.3
6	14	12	128	4.6
6	14	13	149	5.8
6	14	14	159	6.5
6	14	15	168	6.5
6	14	16	185	6.8
6	14	17	160	5.9
6	14	18	165	5.3
6	14	19	172	4.8
6	14	20	163	4.1
6	14	21	161	4.0
6	14	22	163	3.7
6	14	23	168	2.2
6	15	0	204	1.4
6	15	1	281	1.1
6	15	2	302	0.8
6	15	3	341	1.5
6	15	4	342	1.7
6	15	5	328	2.1
6	15	6	3	2.1
6	15	7	39	2.9
6	15	8	45	3.4
6	15	9	57	2.7
6	15	10	57	2.5
6	15	11	79	3.3
6	15	12	112	4.0
6	15	13	130	4.9
6	15	14	136	5.8
6	15	15	157	5.7
6	15	16	167	5.4
6	15	17	169	5.7
6	15	18	178	6.0
6	15	19	184	5.4
6	15	20	318	4.5
6	15	21	224	2.1
6	15	22	240	3.3
6	15	23	277	3.2
6	16	0	301	5.0
6	16	1	302	6.8
6	16	2	308	7.8
6	16	3	315	7.2
6	16	4	312	8.0
6	16	5	285	5.4
6	16	6	282	4.2
6	16	7	313	10.0
6	16	8	308	11.3
6	16	9	305	10.5
6	16	10	313	11.2
6	16	11	312	12.5
6	16	12	314	12.4
6	16	13	305	12.0
6	16	14	307	13.4
6	16	15	310	13.7
6	16	16	311	14.2
6	16	17	313	15.4
6	16	18	311	15.1
6	16	19	312	14.4
6	16	20	315	14.4
6	16	21	312	18.1
6	16	22	312	16.3
6	16	23	311	16.9
6	17	0	302	12.0
6	17	1	311	11.9
6	17	2	312	12.1
6	17	3	313	11.4
6	17	4	311	14.0
6	17	5	310	16.9
6	17	6	316	16.6
6	17	7	320	19.6
6	17	8	318	24.7
6	17	9	312	20.1
6	17	10	300	13.9
6	17	11	300	16.6
6	17	12	310	16.9
6	17	13	316	19.6
6	17	14	319	19.9
6	17	15	324	20.1
6	17	16	317	15.5
6	17	17	320	14.2
6	17	18	329	9.5
6	17	19	337	7.7
6	17	20	336	5.5
6	17	21	67	3.7
6	17	22	51	3.5
6	17	23	61	7.0
6	18	0	65	7.8
6	18	1	78	8.3
6	18	2	76	7.2
6	18	3	69	6.6
6	18	4	68	6.8
6	18	5	67	7.4
6	18	6	64	6.8
6	18	7	53	6.9
6	18	8	33	6.1
6	18	9	45	5.6
6	18	10	68	5.8
6	18	11	76	3.8
6	18	12	101	3.1
6	18	13	120	2.7
6	18	14	110	3.2
6	18	15	135	4.9
6	18	16	126	4.6
6	18	17	142	2.4
6	18	18	190	3.9
6	18	19	209	3.6
6	18	20	216	4.0
6	18	21	232	3.8
6	18	22	338	3.1
6	18	23	39	5.3
6	19	0	53	7.7
6	19	1	62	7.8
6	19	2	55	8.2
6	19	3	55	9.0
6	19	4	47	10.7
6	19	5	44	9.8
6	19	6	47	9.5
6	19	7	48	11.5
6	19	8	48	12.9
6	19	9	51	11.2
6	19	10	59	13.2
6	19	11	57	14.1
6	19	12	60	13.0
6	19	13	64	13.7
6	19	14	66	13.7
6	19	15	69	13.6
6	19	16	68	13.8
6	19	17	68	12.9
6	19	18	71	12.0
6	19	19	70	10.3
6	19	20	68	9.5
6	19	21	68	8.7
6	19	22	76	8.6
6	19	23	86	6.0
6	20	0	105	5.1
6	20	1	89	3.9
6	20	2	65	2.5
6	20	3	2	1.4
6	20	4	334	3.3
6	20	5	353	3.3
6	20	6	315	2.2
6	20	7	253	0.8
6	20	8	229	1.3
6	20	9	211	2.8
6	20	10	196	3.9
6	20	11	221	5.2
6	20	12	221	4.5
6	20	13	210	4.2
6	20	14	208	3.6
6	20	15	227	3.5
6	20	16	207	6.6
6	20	17	197	9.4
6	20	18	201	7.7
6	20	19	237	5.8
6	20	20	319	7.9
6	20	21	318	7.7
6	20	22	231	2.7
6	20	23	16	4.2
6	21	0	338	11.9
6	21	1	333	11.3
6	21	2	315	11.3
6	21	3	327	9.6
6	21	4	319	10.0
6	21	5	319	10.1
6	21	6	315	8.9
6	21	7	280	5.7
6	21	8	279	5.4
6	21	9	295	6.8
6	21	10	298	7.1
6	21	11	295	8.4
6	21	12	296	10.2
6	21	13	302	11.2
6	21	14	304	13.3
6	21	15	302	13.1
6	21	16	299	13.3
6	21	17	299	13.4
6	21	18	296	12.3
6	21	19	301	12.9
6	21	20	307	12.5
6	21	21	312	12.6
6	21	22	313	11.9
6	21	23	312	10.5
6	22	0	302	9.9
6	22	1	309	7.7
6	22	2	315	6.4
6	22	3	316	6.6
6	22	4	315	6.1
6	22	5	308	5.7
6	22	6	327	4.3
6	22	7	15	5.1
6	22	8	87	5.2
6	22	9	86	5.0
6	22	10	80	4.5
6	22	11	85	4.3
6	22	12	90	4.3
6	22	13	107	3.4
6	22	14	111	3.6
6	22	15	120	3.7
6	22	16	128	3.1
6	22	17	126	2.7
6	22	18	185	1.7
6	22	19	232	0.7
6	22	20	314	0.9
6	22	21	74	1.1
6	22	22	121	1.1
6	22	23	120	0.7
6	23	0	201	1.6
6	23	1	205	2.1
6	23	2	251	1.8
6	23	3	223	2.0
6	23	4	229	2.1
6	23	5	200	2.8
6	23	6	200	3.5
6	23	7	216	4.6
6	23	8	226	4.2
6	23	9	296	5.2
6	23	10	328	5.7
6	23	11	322	5.9
6	23	12	329	6.9
6	23	13	335	7.2
6	23	14	315	8.0
6	23	15	315	8.8
6	23	16	317	9.4
6	23	17	317	9.5
6	23	18	317	8.7
6	23	19	318	9.0
6	23	20	331	7.8
6	23	21	324	9.3
6	23	22	309	9.5
6	23	23	305	8.2
6	24	0	306	9.8
6	24	1	303	7.3
6	24	2	305	7.4
6	24	3	298	8.4
6	24	4	295	9.1
6	24	5	299	8.4
6	24	6	304	7.7
6	24	7	307	11.0
6	24	8	316	11.5
6	24	9	313	10.6
6	24	10	309	12.7
6	24	11	309	13.0
6	24	12	313	12.3
6	24	13	317	11.3
6	24	14	314	12.0
6	24	15	320	13.0
6	24	16	326	13.6
6	24	17	322	12.0
6	24	18	328	12.3
6	24	19	331	13.1
6	24	20	321	10.5
6	24	21	303	6.2
6	24	22	309	6.7
6	24	23	325	7.7
6	25	0	339	6.5
6	25	1	345	3.7
6	25	2	326	4.0
6	25	3	331	4.1
6	25	4	333	3.2
6	25	5	316	1.5
6	25	6	183	2.3
6	25	7	211	3.8
6	25	8	177	2.7
6	25	9	191	2.7
6	25	10	195	3.3
6	25	11	191	4.0
6	25	12	198	3.4
6	25	13	197	3.6
6	25	14	187	4.7
6	25	15	177	5.6
6	25	16	171	5.6
6	25	17	183	5.2
6	25	18	189	5.0
6	25	19	208	3.8
6	25	20	360	3.8
6	25	21	34	2.7
6	25	22	94	3.3
6	25	23	143	2.8
6	26	0	193	2.8
6	26	1	193	3.3
6	26	2	224	2.9
6	26	3	254	0.6
6	26	4	255	0.7
6	26	5	18	1.9
6	26	6	64	0.9
6	26	7	38	0.6
6	26	8	166	1.6
6	26	9	165	2.6
6	26	10	95	3.9
6	26	11	102	3.1
6	26	12	125	3.1
6	26	13	135	4.2
6	26	14	133	3.9
6	26	15	142	2.8
6	26	16	218	3.1
6	26	17	323	2.5
6	26	18	313	7.2
6	26	19	316	6.7
6	26	20	323	5.8
6	26	21	113	3.6
6	26	22	107	3.8
6	26	23	121	2.7
6	27	0	100	2.0
6	27	1	163	2.0
6	27	2	241	1.0
6	27	3	354	1.6
6	27	4	340	1.3
6	27	5	357	1.3
6	27	6	27	1.7
6	27	7	123	1.1
6	27	8	153	2.3
6	27	9	144	4.3
6	27	10	128	4.8
6	27	11	133	6.0
6	27	12	142	6.5
6	27	13	159	7.6
6	27	14	161	8.7
6	27	15	159	8.7
6	27	16	156	8.2
6	27	17	168	7.8
6	27	18	167	7.8
6	27	19	165	6.0
6	27	20	153	5.3
6	27	21	187	2.3
6	27	22	267	1.8
6	27	23	70	2.6
6	28	0	23	3.6
6	28	1	26	3.3
6	28	2	33	3.7
6	28	3	60	6.0
6	28	4	61	6.5
6	28	5	48	5.0
6	28	6	40	6.2
6	28	7	44	8.2
6	28	8	45	7.2
6	28	9	58	8.2
6	28	10	58	8.4
6	28	11	55	9.6
6	28	12	66	9.8
6	28	13	69	9.5
6	28	14	74	8.6
6	28	15	73	7.9
6	28	16	67	7.1
6	28	17	57	7.7
6	28	18	59	9.9
6	28	19	60	11.9
6	28	20	56	9.9
6	28	21	50	9.3
6	28	22	54	12.0
6	28	23	50	11.4
6	29	0	46	11.2
6	29	1	38	8.4
6	29	2	44	9.2
6	29	3	45	8.7
6	29	4	36	8.0
6	29	5	35	7.0
6	29	6	45	8.1
6	29	7	46	10.3
6	29	8	52	12.1
6	29	9	53	12.4
6	29	10	55	12.1
6	29	11	62	12.1
6	29	12	71	11.0
6	29	13	71	10.4
6	29	14	76	9.3
6	29	15	76	9.3
6	29	16	75	7.5
6	29	17	77	6.3
6	29	18	68	5.5
6	29	19	66	5.0
6	29	20	55	4.3
6	29	21	65	4.6
6	29	22	59	4.8
6	29	23	61	5.0
6	30	0	64	4.8
6	30	1	63	4.5
6	30	2	60	3.7
6	30	3	73	3.6
6	30	4	78	4.0
6	30	5	79	3.6
6	30	6	66	4.1
6	30	7	60	4.5
6	30	8	64	5.9
6	30	9	64	6.6
6	30	10	69	6.8
6	30	11	70	6.9
6	30	12	74	6.4
6	30	13	78	6.6
6	30	14	72	7.2
6	30	15	81	5.9
6	30	16	94	5.8
6	30	17	89	6.9
6	30	18	82	7.3
6	30	19	94	6.6
6	30	20	95	6.0
6	30	21	95	5.4
6	30	22	89	6.2
6	30	23	88	7.0
7	1	0	103	6.9
7	1	1	96	6.5
7	1	2	100	6.3
7	1	3	99	7.9
7	1	4	94	7.0
7	1	5	96	6.4
7	1	6	89	6.3
7	1	7	78	7.4
7	1	8	76	8.2
7	1	9	79	8.2
7	1	10	70	9.3
7	1	11	63	8.9
7	1	12	71	8.5
7	1	13	72	8.5
7	1	14	74	8.4
7	1	15	73	8.9
7	1	16	77	9.5
7	1	17	77	10.0
7	1	18	73	8.9
7	1	19	73	7.9
7	1	20	76	6.0
7	1	21	69	4.2
7	1	22	48	2.7
7	1	23	91	3.6
7	2	0	63	3.6
7	2	1	47	4.5
7	2	2	45	4.4
7	2	3	37	4.0
7	2	4	43	4.1
7	2	5	37	3.4
7	2	6	29	2.4
7	2	7	35	2.7
7	2	8	15	2.4
7	2	9	38	2.0
7	2	10	53	2.6
7	2	11	86	3.3
7	2	12	102	3.6
7	2	13	118	4.6
7	2	14	129	5.0
7	2	15	134	5.2
7	2	16	151	5.5
7	2	17	167	5.3
7	2	18	160	4.8
7	2	19	174	4.7
7	2	20	185	4.6
7	2	21	163	3.7
7	2	22	149	3.2
7	2	23	194	3.9
7	3	0	207	5.0
7	3	1	195	3.0
7	3	2	205	2.1
7	3	3	211	1.3
7	3	4	241	1.3
7	3	5	221	3.0
7	3	6	223	3.3
7	3	7	230	2.3
7	3	8	286	3.8
7	3	9	307	6.8
7	3	10	300	5.0
7	3	11	321	5.7
7	3	12	318	6.7
7	3	13	319	9.4
7	3	14	321	10.7
7	3	15	323	10.2
7	3	16	324	10.7
7	3	17	322	9.6
7	3	18	322	10.3
7	3	19	326	9.1
7	3	20	331	6.7
7	3	21	322	6.6
7	3	22	252	3.6
7	3	23	230	3.3
7	4	0	238	2.3
7	4	1	221	1.9
7	4	2	170	2.1
7	4	3	135	2.1
7	4	4	159	1.6
7	4	5	273	0.8
7	4	6	331	1.1
7	4	7	333	0.9
7	4	8	26	2.1
7	4	9	7	2.0
7	4	10	9	2.1
7	4	11	31	2.5
7	4	12	89	4.7
7	4	13	108	4.2
7	4	14	127	4.3
7	4	15	140	3.7
7	4	16	135	2.8
7	4	17	133	2.8
7	4	18	139	2.0
7	4	19	155	1.3
7	4	20	125	2.0
7	4	21	115	2.4
7	4	22	112	2.6
7	4	23	124	2.6
7	5	0	133	1.5
7	5	1	135	0.9
7	5	2	134	0.8
7	5	3	135	0.5
7	5	4	134	1.0
7	5	5	134	1.1
7	5	6	171	0.7
7	5	7	126	1.4
7	5	8	127	2.4
7	5	9	125	2.5
7	5	10	114	2.6
7	5	11	116	3.6
7	5	12	105	4.2
7	5	13	101	4.6
7	5	14	88	4.7
7	5	15	103	4.5
7	5	16	120	4.2
7	5	17	102	4.8
7	5	18	114	4.1
7	5	19	117	3.5
7	5	20	112	3.1
7	5	21	102	2.4
7	5	22	66	1.3
7	5	23	83	2.8
7	6	0	100	3.8
7	6	1	79	3.9
7	6	2	84	3.5
7	6	3	78	4.2
7	6	4	94	5.4
7	6	5	99	5.7
7	6	6	92	5.2
7	6	7	87	5.9
7	6	8	80	6.6
7	6	9	80	6.8
7	6	10	71	8.1
7	6	11	72	8.5
7	6	12	68	8.2
7	6	13	69	8.4
7	6	14	71	8.9
7	6	15	70	9.4
7	6	16	71	9.9
7	6	17	67	9.0
7	6	18	64	8.8
7	6	19	60	8.2
7	6	20	58	8.5
7	6	21	62	8.9
7	6	22	67	8.8
7	6	23	67	8.9
7	7	0	72	9.7
7	7	1	67	9.2
7	7	2	72	9.0
7	7	3	74	8.6
7	7	4	73	8.4
7	7	5	74	7.5
7	7	6	71	7.0
7	7	7	71	7.9
7	7	8	76	7.9
7	7	9	76	8.5
7	7	10	81	8.5
7	7	11	85	8.2
7	7	12	78	6.7
7	7	13	92	5.9
7	7	14	82	5.4
7	7	15	83	5.4
7	7	16	73	4.6
7	7	17	100	4.0
7	7	18	86	3.6
7	7	19	85	3.6
7	7	20	103	3.4
7	7	21	82	2.3
7	7	22	72	2.4
7	7	23	43	1.9
7	8	0	31	1.6
7	8	1	17	1.9
7	8	2	17	2.0
7	8	3	45	2.1
7	8	4	54	1.5
7	8	5	82	2.0
7	8	6	85	2.2
7	8	7	64	1.2
7	8	8	73	2.4
7	8	9	41	1.8
7	8	10	67	3.0
7	8	11	79	3.6
7	8	12	92	3.7
7	8	13	100	4.3
7	8	14	109	4.3
7	8	15	117	4.5
7	8	16	117	4.8
7	8	17	125	4.4
7	8	18	116	3.9
7	8	19	95	3.4
7	8	20	76	2.8
7	8	21	70	2.7
7	8	22	71	3.0
7	8	23	52	3.4
7	9	0	45	4.4
7	9	1	46	4.3
7	9	2	57	4.5
7	9	3	67	5.2
7	9	4	64	5.1
7	9	5	67	5.1
7	9	6	58	5.1
7	9	7	68	5.5
7	9	8	82	5.9
7	9	9	70	6.9
7	9	10	68	7.2
7	9	11	70	7.1
7	9	12	70	7.0
7	9	13	69	7.1
7	9	14	69	7.6
7	9	15	74	7.3
7	9	16	71	7.4
7	9	17	77	7.9
7	9	18	77	6.8
7	9	19	71	7.5
7	9	20	77	7.8
7	9	21	69	7.4
7	9	22	74	6.3
7	9	23	75	6.0
7	10	0	71	6.9
7	10	1	72	7.2
7	10	2	66	7.8
7	10	3	67	7.3
7	10	4	61	7.8
7	10	5	62	7.0
7	10	6	65	6.9
7	10	7	61	7.8
7	10	8	58	7.9
7	10	9	60	7.4
7	10	10	65	8.2
7	10	11	66	8.1
7	10	12	69	7.0
7	10	13	68	7.3
7	10	14	67	7.3
7	10	15	72	6.7
7	10	16	73	5.3
7	10	17	72	5.4
7	10	18	70	5.0
7	10	19	68	4.5
7	10	20	67	4.4
7	10	21	69	4.1
7	10	22	52	3.8
7	10	23	80	3.6
7	11	0	67	2.5
7	11	1	51	2.8
7	11	2	59	2.6
7	11	3	37	2.4
7	11	4	352	2.0
7	11	5	340	2.4
7	11	6	321	2.8
7	11	7	309	3.8
7	11	8	343	3.1
7	11	9	17	2.2
7	11	10	27	2.8
7	11	11	70	3.5
7	11	12	75	4.6
7	11	13	82	4.4
7	11	14	90	2.8
7	11	15	115	2.4
7	11	16	137	1.7
7	11	17	159	2.5
7	11	18	159	3.8
7	11	19	180	3.8
7	11	20	196	4.7
7	11	21	219	4.6
7	11	22	228	2.9
7	11	23	241	2.3
7	12	0	241	1.3
7	12	1	280	1.5
7	12	2	296	3.2
7	12	3	238	2.5
7	12	4	254	2.2
7	12	5	296	2.8
7	12	6	303	4.3
7	12	7	243	2.5
7	12	8	215	3.4
7	12	9	196	3.3
7	12	10	171	3.3
7	12	11	154	3.8
7	12	12	135	5.0
7	12	13	136	6.1
7	12	14	137	7.3
7	12	15	156	7.2
7	12	16	152	7.8
7	12	17	146	8.1
7	12	18	139	7.6
7	12	19	135	6.4
7	12	20	130	6.0
7	12	21	117	4.7
7	12	22	129	2.6
7	12	23	325	5.2
7	13	0	315	5.2
7	13	1	309	4.1
7	13	2	314	4.2
7	13	3	318	3.5
7	13	4	311	3.6
7	13	5	327	1.7
7	13	6	341	1.6
7	13	7	37	0.5
7	13	8	82	1.6
7	13	9	88	2.6
7	13	10	99	3.9
7	13	11	123	3.7
7	13	12	150	4.8
